Iteration,SquaredErrorServiceRate,EstimateServiceRate,ActualServiceRate, squaredErrorServiceLoss, estimatedServiceLoss,trueServiceLoss, Queue
97,4.945652377905486e-06,1.2542989804677347,1.252075098191645,0.4313007342756239,1.6910029444421815,1.0342680403327502,n1
98,1.4199860195960012e-05,1.2558433683778127,1.252075098191645,0.32389291049883034,1.6033839428507086,1.0342680403327502,n1
99,2.341258253291689e-06,1.2536052152634052,1.252075098191645,0.5187150748746564,1.7544868090930876,1.0342680403327502,n1
100,1.4466156350812419e-05,1.2558785382596378,1.252075098191645,0.6113131719892316,1.8161332281939515,1.0342680403327502,n1
0,209.02477449733792,1,15.45768911331745,0.9501500322210684,0,0.974756396347861,n2
1,98.55949650882208,5.529975554354233,15.45768911331745,0.0003062368315756421,0.9922560201031205,0.974756396347861,n2
2,14.33397684304384,11.671665230264962,15.45768911331745,0.12949940532896534,0.6148961382907017,0.974756396347861,n2
3,13.77463731340118,11.74626926191271,15.45768911331745,7.112828003946217e-07,0.973913020512071,0.974756396347861,n2
4,0.17266084546784055,15.042164330100082,15.45768911331745,0.0008113627580275533,1.003240826446207,0.974756396347861,n2
5,0.007115867719755675,15.373333510541134,15.45768911331745,0.0016035091286457103,1.0148002364315207,0.974756396347861,n2
6,2.3378524296373575,16.986692850931377,15.45768911331745,0.013308177806434195,1.0901174721335618,0.974756396347861,n2
7,1.8741592223152999,16.826688464053344,15.45768911331745,0.0038252630791424163,1.0366051075643643,0.974756396347861,n2
8,0.5243241523061797,16.1817914212175,15.45768911331745,0.00010689007017760185,0.9644176309390899,0.974756396347861,n2
9,0.17998147201608475,15.881931346029004,15.45768911331745,0.007342737792446673,1.06044617282351,0.974756396347861,n2
10,3.317479413241632,17.279084021963467,15.45768911331745,0.01209089553814859,1.084715004642749,0.974756396347861,n2
11,1.34245684769707,16.616333514200253,15.45768911331745,0.0009896000513622178,1.006214305549876,0.974756396347861,n2
12,0.46493113790179835,16.139547704157074,15.45768911331745,0.008766817158766834,1.0683876793614289,0.974756396347861,n2
13,0.711273408792482,16.301059381226203,15.45768911331745,0.0029912487620532883,1.0294487062465414,0.974756396347861,n2
14,2.159777524445329,16.927307269317616,15.45768911331745,0.01381515677997985,1.0922942914284683,0.974756396347861,n2
15,1.503790445294744,16.68398045117104,15.45768911331745,3.44954419011443e-07,0.9753437245516887,0.974756396347861,n2
16,2.0948808650322834,16.905059440853663,15.45768911331745,0.016601837109255422,1.1036045127844447,0.974756396347861,n2
17,1.8755809939970736,16.827207639660585,15.45768911331745,0.005195464039884695,1.0468359637708464,0.974756396347861,n2
18,1.0765456713698671,16.495256302163487,15.45768911331745,0.00493705023883319,1.0450205425309123,0.974756396347861,n2
19,1.059495483089524,16.487007083183673,15.45768911331745,0.004232637583705406,1.0398151204646573,0.974756396347861,n2
20,1.6394918978548068,16.738115564877557,15.45768911331745,0.004815629550701184,1.0441511335452969,0.974756396347861,n2
21,0.06467652548943571,15.71200491205877,15.45768911331745,0.0004965947257038043,0.9524719909103403,0.974756396347861,n2
22,0.051630616753025535,15.684912828525668,15.45768911331745,0.001659315717540381,1.0154910955309946,0.974756396347861,n2
23,1.3104671441002689,16.602445482201357,15.45768911331745,0.01375993977591293,1.092059166033461,0.974756396347861,n2
24,2.476697504578527,17.031441795468787,15.45768911331745,0.014359084530503751,1.0945857939533892,0.974756396347861,n2
25,2.3999307334012876,17.006860095940507,15.45768911331745,0.006901142739957736,1.0578295131785045,0.974756396347861,n2
26,0.12279996639805872,15.80811737473205,15.45768911331745,0.0020519444284481264,1.0200547895693444,0.974756396347861,n2
27,0.6411643682395132,16.258416512773415,15.45768911331745,0.0010769686367207718,1.0075735966659987,0.974756396347861,n2
28,0.5727347368344009,16.214481513407726,15.45768911331745,0.0014948904830163335,1.0134202099597687,0.974756396347861,n2
29,0.3298599387071336,16.03202345732548,15.45768911331745,0.004110761468081289,1.0388716166007876,0.974756396347861,n2
30,0.3120091172044999,16.016266876215777,15.45768911331745,0.0004583635448472092,0.9533469698060966,0.974756396347861,n2
31,0.2486814156823724,15.956368785734897,15.45768911331745,0.008314458622611435,1.0659400496120917,0.974756396347861,n2
32,0.8034808179008823,16.354060028676088,15.45768911331745,0.0006284530443365347,0.9998253621090674,0.974756396347861,n2
33,0.2611707140046323,15.968737754842532,15.45768911331745,0.002162650628659718,1.0212607039833879,0.974756396347861,n2
34,0.28089368490152167,15.987683155643891,15.45768911331745,0.0011527844202918781,1.008709075480617,0.974756396347861,n2
35,0.20127495523442285,15.906325887595287,15.45768911331745,0.006132220058326292,1.0530648892354546,0.974756396347861,n2
36,0.8114030619978688,16.358468254948665,15.45768911331745,3.350073193184483e-07,0.9753351945158941,0.974756396347861,n2
37,0.17373594062179715,15.874505548480217,15.45768911331745,0.010627284229455903,1.0778451165332232,0.974756396347861,n2
38,0.5448719818391475,16.195843556397723,15.45768911331745,0.002352620228113553,0.9262525797133574,0.974756396347861,n2
39,0.8186920986960194,16.36250517125189,15.45768911331745,0.016329144748574297,1.1025419383648447,0.974756396347861,n2
40,2.128924055034006,16.916772406016673,15.45768911331745,0.007991352821431813,1.0641507631806308,0.974756396347861,n2
41,2.284936138575852,16.96928963547132,15.45768911331745,0.004249364866789118,1.0399435489685203,0.974756396347861,n2
42,1.947216457601838,16.853116093707982,15.45768911331745,0.00598375160319993,1.0521111092178597,0.974756396347861,n2
43,2.068432328872717,16.895893663745767,15.45768911331745,0.004892608001184564,1.0447035764281514,0.974756396347861,n2
44,1.395960971134905,16.63919703590405,15.45768911331745,0.00959332575235415,1.0727019207599247,0.974756396347861,n2
45,2.0857819781559948,16.901912772643108,15.45768911331745,0.00552443929176998,1.0490829682570375,0.974756396347861,n2
46,2.754909135816111,17.117481008651353,15.45768911331745,0.011387746984801704,1.0814697834405858,0.974756396347861,n2
47,1.9857545753938743,16.866857157020497,15.45768911331745,0.0014811922173574245,1.0132426564591972,0.974756396347861,n2
48,1.1045156760088406,16.50864852072044,15.45768911331745,0.012479695429748569,1.0864689535191503,0.974756396347861,n2
49,3.3153916449720358,17.27851080831453,15.45768911331745,0.007490549781917396,1.061304358668862,0.974756396347861,n2
50,2.2933200674764316,16.97206029221529,15.45768911331745,0.010233109309759441,1.0759152284375972,0.974756396347861,n2
51,3.6012058883284417,17.355373462288174,15.45768911331745,0.015004544225694416,1.0972494338058913,0.974756396347861,n2
52,4.04580302236684,17.469107275303376,15.45768911331745,0.006591487824631317,1.0559443746736656,0.974756396347861,n2
53,1.9139020047581632,16.841127584937407,15.45768911331745,0.0016399193451103289,1.0152523139829799,0.974756396347861,n2
54,0.5746041827273911,16.215715618610894,15.45768911331745,0.004315014076229544,1.0404451630909621,0.974756396347861,n2
55,0.9940934152328481,16.454731447038967,15.45768911331745,0.0027013116745149045,1.0267305406362945,0.974756396347861,n2
56,1.0211427594817655,16.468205199028986,15.45768911331745,0.00014368669395083844,0.9867433348206671,0.974756396347861,n2
57,0.11928017572495121,15.803058735208188,15.45768911331745,0.00275652530705918,1.0272590182543828,0.974756396347861,n2
58,1.3124224471656663,16.60329918972463,15.45768911331745,0.006356132859325897,1.054481755295475,0.974756396347861,n2
59,0.9735098732066406,16.444355152667463,15.45768911331745,0.0038287013680037185,1.036632897283222,0.974756396347861,n2
60,0.5243807866349011,16.181830526740892,15.45768911331745,0.005347101575184545,1.0478802746311178,0.974756396347861,n2
61,0.7670987889821316,16.333530873558495,15.45768911331745,0.0067763811793277815,1.0570751741529754,0.974756396347861,n2
62,0.295912668564769,16.001667668560916,15.45768911331745,0.0006541607137041951,0.9491798306342201,0.974756396347861,n2
63,0.0095994788407378,15.555666043462958,15.45768911331745,0.003374746288312048,1.0328489628973951,0.974756396347861,n2
64,0.4058570806446595,16.094758246649665,15.45768911331745,0.006275228789321994,1.0539727380288677,0.974756396347861,n2
65,0.24953685444740742,15.957225753062131,15.45768911331745,1.7681096029027401e-06,0.9760860991728948,0.974756396347861,n2
66,0.1369083294827913,15.827700369204067,15.45768911331745,0.013691955679800536,1.0917690267763773,0.974756396347861,n2
67,0.8758063771991812,16.39353438749432,15.45768911331745,0.0007875374195501604,0.9466932992352799,0.974756396347861,n2
68,0.2841269366004155,15.990724699934718,15.45768911331745,0.006000872266654067,1.0522216935244295,0.974756396347861,n2
69,2.3254941876050075,16.982646223404487,15.45768911331745,0.013384408633918706,1.0904474013306111,0.974756396347861,n2
70,1.3220841932231504,16.607508313549882,15.45768911331745,0.0011183759036918334,1.0081985240267608,0.974756396347861,n2
71,0.44792625916099005,16.126962046552457,15.45768911331745,0.002598424919257139,1.0257311442065522,0.974756396347861,n2
72,0.0647836852921754,15.712215507414752,15.45768911331745,0.0005820370717282929,0.9988818408355444,0.974756396347861,n2
73,0.15508711389627375,15.85150012623643,15.45768911331745,0.006425285362556018,1.0549142740802213,0.974756396347861,n2
74,0.8029524005123385,16.353765226441965,15.45768911331745,6.644932324268202e-05,0.9829080417794707,0.974756396347861,n2
75,0.1990247585471211,15.903811023278305,15.45768911331745,0.0014646465859306495,1.0130270977515543,0.974756396347861,n2
76,1.3294703718348402,16.610715726988982,15.45768911331745,0.007020449826519562,1.0585445209629851,0.974756396347861,n2
77,1.0540675471362972,16.484367031233432,15.45768911331745,0.00040603348540958355,0.9949066689368258,0.974756396347861,n2
78,0.04629022862378911,15.672840754314652,15.45768911331745,0.0005690852294689718,0.9509008890283976,0.974756396347861,n2
79,0.3904526120627235,16.08255118774886,15.45768911331745,0.009067986977293257,1.069982374826915,0.974756396347861,n2
80,1.0300828214474105,16.472619072204964,15.45768911331745,0.01779232355756269,1.1081442652024263,0.974756396347861,n2
81,0.9735630977250902,16.444382124200313,15.45768911331745,0.0021418402115881154,0.9284763767758242,0.974756396347861,n2
82,0.11184454174668768,15.792120783089748,15.45768911331745,0.01830771179076568,1.1100623895291155,0.974756396347861,n2
83,0.4421719337103883,16.122649212654537,15.45768911331745,0.0005310907020966696,0.9517109911204265,0.974756396347861,n2
84,0.9234609876058358,16.418657888879817,15.45768911331745,0.014793674746739299,1.0963856475448461,0.974756396347861,n2
85,1.8839298252134655,16.83025234508984,15.45768911331745,0.0027569835089823894,1.02726338168298,0.974756396347861,n2
86,0.7023223797359656,16.295735877964844,15.45768911331745,0.0120075599419143,1.084335408671911,0.974756396347861,n2
87,2.5173522162492383,17.044305707283755,15.45768911331745,0.0023943320725946394,1.023688308967282,0.974756396347861,n2
88,0.8130307968090206,16.359371317205838,15.45768911331745,0.0037271345495228747,1.0358066588331516,0.974756396347861,n2
89,0.203037284842334,15.908285701012401,15.45768911331745,1.2414770188658982e-05,0.9712329363738215,0.974756396347861,n2
90,0.508015038634958,16.170440850344416,15.45768911331745,0.013211527877676772,1.089697806978133,0.974756396347861,n2
91,3.195243142267426,17.245213418681555,15.45768911331745,0.0008967002271915303,1.0047013496320378,0.974756396347861,n2
92,1.4903479894061644,16.67848720858389,15.45768911331745,0.010032844086277286,1.0749204821584812,0.974756396347861,n2
93,1.6542062475827886,16.74384860870781,15.45768911331745,0.007839384126272744,1.0632966929718997,0.974756396347861,n2
94,2.8634704232619126,17.14986830692016,15.45768911331745,0.004987231642089993,1.0453767308280233,0.974756396347861,n2
95,2.478657574550534,17.032064409919418,15.45768911331745,0.009331848130376148,1.0713578876944037,0.974756396347861,n2
96,0.9498055812220376,16.4322688079664,15.45768911331745,0.0005203954432911259,0.9519442188259513,0.974756396347861,n2
97,0.7977474599405091,16.350856208513253,15.45768911331745,0.019916084411887112,1.1158807543158855,0.974756396347861,n2
98,2.6061089771524455,17.072033864958946,15.45768911331745,0.004301623815020202,1.0403431618956467,0.974756396347861,n2
99,1.6584317863307143,16.745490257256495,15.45768911331745,0.006998431586651917,1.0584130254136555,0.974756396347861,n2
100,2.0067995325031034,16.87430463366978,15.45768911331745,0.009312538890268396,1.0712578931770211,0.974756396347861,n2
0,228.01029852138018,1,16.100009884810678,1.1054879784473264,0,1.0514218841394383,n3
1,118.943147341465,5.19390391881782,16.100009884810678,0.15504303106104905,1.4451769235497918,1.0514218841394383,n3
2,15.7278712325404,20.06584790880263,16.100009884810678,0.6583579608533401,0.240029278273856,1.0514218841394383,n3
3,56.575719307734886,8.578326608592855,16.100009884810678,0.10699417269816487,1.3785215214033228,1.0514218841394383,n3
4,37.31727238354591,22.208796375067635,16.100009884810678,0.48790494110362165,0.3529199577973403,1.0514218841394383,n3
5,27.601965885398506,10.846252573571558,16.100009884810678,0.08291395642353311,1.3393697204284667,1.0514218841394383,n3
6,24.542724603472852,21.054071309891402,16.100009884810678,0.3482743451163326,0.46127415253629755,1.0514218841394383,n3
7,34.66803537217484,10.212053076870012,16.100009884810678,0.05435517043536982,1.2845638375398716,1.0514218841394383,n3
8,13.061008527223898,19.714011617962434,16.100009884810678,0.15042171851713013,0.6635794953819301,1.0514218841394383,n3
9,8.056717223088116,13.261574184801232,16.100009884810678,0.024029194869225935,1.2064354153850232,1.0514218841394383,n3
10,1.8950580055130157,17.47662094299415,16.100009884810678,0.10908073207573174,0.7211481611826585,1.0514218841394383,n3
11,7.8474633208997355,13.298677465960724,16.100009884810678,0.012941547669457668,1.1651828074367536,1.0514218841394383,n3
12,5.538299947848084,18.453369174814668,16.100009884810678,0.07601206303689437,0.7757190313488036,1.0514218841394383,n3
13,11.98224204724639,12.638472358328206,16.100009884810678,0.0027214482411075554,1.1035893859112076,1.0514218841394383,n3
14,0.33421604572149616,16.678124099928674,16.100009884810678,0.05060270889443588,0.8264714253836583,1.0514218841394383,n3
15,9.64236874840237,12.994793507744118,16.100009884810678,0.0004208085164042208,1.071935501967706,1.0514218841394383,n3
16,0.002130774530605741,16.146170198182727,16.100009884810678,0.031124290716240652,0.8750011066889332,1.0514218841394383,n3
17,4.347164883487723,14.015024301290321,16.100009884810678,0.001028373726874555,1.0193536174747968,1.0514218841394383,n3
18,0.07247713488827956,16.369225662372617,16.100009884810678,0.021231343308495697,0.9057120927440221,1.0514218841394383,n3
19,7.66308141628617,13.33178275968417,16.100009884810678,0.0013841638044038743,1.0142175321842721,1.0514218841394383,n3
20,2.499551662174886,14.519012837952308,16.100009884810678,0.012727238706929368,0.9386068199550424,1.0514218841394383,n3
21,4.193034483468596,14.05231984882657,16.100009884810678,0.004597407350229114,0.9836177002697897,1.0514218841394383,n3
22,2.1550930763114855,14.631986357645161,16.100009884810678,0.007910121357495564,0.9624830211070408,1.0514218841394383,n3
23,2.9492480547948854,14.382672394742146,16.100009884810678,0.0067933368493938405,0.9690001828139145,1.0514218841394383,n3
24,9.127137373220544,13.078894631593657,16.100009884810678,0.010135652646932995,0.9507459056394356,1.0514218841394383,n3
25,7.7621633145605635,13.313943964097286,16.100009884810678,0.00903855767652765,0.9563505547255311,1.0514218841394383,n3
26,0.4800631447884375,15.407143992456005,16.100009884810678,0.005652448939448072,0.9762391139094975,1.0514218841394383,n3
27,3.192532540175325,14.31324394038054,16.100009884810678,0.009477440149371342,0.954069739071282,1.0514218841394383,n3
28,2.144630738754335,14.635554102359622,16.100009884810678,0.005354799459548858,0.9782453888725231,1.0514218841394383,n3
29,2.1588225794924987,14.630716660334196,16.100009884810678,0.007973230649370817,0.962128935653173,1.0514218841394383,n3
30,0.47612604305004175,15.409991013293354,16.100009884810678,0.010429234591992001,0.949298260075307,1.0514218841394383,n3
31,3.7026828014204245,14.17577424398588,16.100009884810678,0.005423682535612541,0.9777762289002285,1.0514218841394383,n3
32,1.899271623050619,14.721869245017112,16.100009884810678,0.011462465886567944,0.9443589779273989,1.0514218841394383,n3
33,11.147729383685734,12.761188328679573,16.100009884810678,0.005783915493367853,0.975369826354209,1.0514218841394383,n3
34,6.036246842580226,13.643132427024021,16.100009884810678,0.008200705831744709,0.9608641355380916,1.0514218841394383,n3
35,7.364582901370739,13.386233383075368,16.100009884810678,0.0026777192388785166,0.9996752007782941,1.0514218841394383,n3
36,2.474797064597436,14.526861110982393,16.100009884810678,0.014446740450964477,0.9312272900390193,1.0514218841394383,n3
37,17.632163432741734,11.900942913120213,16.100009884810678,0.003773944115042327,0.9899894487730756,1.0514218841394383,n3
38,5.338174540637186,13.789560893675581,16.100009884810678,0.01315317235863417,0.9367346034208068,1.0514218841394383,n3
39,4.289211690250043,14.028968675599707,16.100009884810678,0.007306459359849741,0.9659440545001117,1.0514218841394383,n3
