Iteration,Squared_errorServiceRate,SquaredErrorServiceLoss,EstimateServiceRate, EstimateServiceLoss,ActualServiceRate, ActualServiceLoss, Queue
41,1.781975184409044e-05,0.5579126840085467,1.247853753400694,1.7812035690154784,1.252075098191645,1.0342680403327502,n1
42,5.806115148204054e-07,0.5338328066539799,1.2513131195076779,1.7649066696523201,1.252075098191645,1.0342680403327502,n1
43,3.0021605094557012e-06,0.4074243844143723,1.2503424238109677,1.6725660776275333,1.252075098191645,1.0342680403327502,n1
44,5.3226190623445016e-05,0.4207181203122997,1.2447794700059818,1.6828959153984921,1.252075098191645,1.0342680403327502,n1
45,4.839260654920486e-05,0.3190809355906643,1.2451186187264842,1.5991405353178259,1.252075098191645,1.0342680403327502,n1
46,2.730568739165883e-05,0.33782668598846705,1.2468496137747074,1.6154966407891171,1.252075098191645,1.0342680403327502,n1
47,7.702288011304487e-05,0.608226459344827,1.2432988301856505,1.8141567883890528,1.252075098191645,1.0342680403327502,n1
48,6.303343577773247e-05,0.3888697991082333,1.2441357382818203,1.657862298731778,1.252075098191645,1.0342680403327502,n1
49,2.7320121099277347e-05,0.32828393730628386,1.2468482328691715,1.6072287172611794,1.252075098191645,1.0342680403327502,n1
50,8.147485629066855e-05,0.5795993228963127,1.2430487558376975,1.7955822480658732,1.252075098191645,1.0342680403327502,n1
51,5.352666207466497e-05,0.45589924626160666,1.244758906417596,1.7094711551519923,1.252075098191645,1.0342680403327502,n1
52,0.00016752844648334323,0.46735857691272714,1.239131820149227,1.7179043302652897,1.252075098191645,1.0342680403327502,n1
53,0.00012508354598708633,0.4827676054890115,1.2408910226381142,1.7290828397498406,1.252075098191645,1.0342680403327502,n1
54,0.00010929258372525441,0.6292719154685926,1.2416207888540918,1.8275346509174846,1.252075098191645,1.0342680403327502,n1
55,3.973262722554713e-05,0.3729500488794587,1.2457717159863884,1.6449644042317493,1.252075098191645,1.0342680403327502,n1
56,6.007497361110392e-05,0.36043589113267205,1.2443242934843193,1.6346311730554983,1.252075098191645,1.0342680403327502,n1
57,0.00010025495487578506,0.5096169845067405,1.242062358562763,1.7481426683359735,1.252075098191645,1.0342680403327502,n1
58,6.881911976013862e-05,0.4960973360075805,1.243779369184491,1.7386098153309257,1.252075098191645,1.0342680403327502,n1
59,5.846297825065609e-05,0.5263963613869448,1.244428989491747,1.7597998186767072,1.252075098191645,1.0342680403327502,n1
60,1.3039076524227301e-05,0.4719286650123446,1.248464132043337,1.7212386838193148,1.252075098191645,1.0342680403327502,n1
61,1.83053425606925e-05,0.49831316567746653,1.2477966238653586,1.7401810418261825,1.252075098191645,1.0342680403327502,n1
62,1.548788625390778e-05,0.35108718207868833,1.2481396330026353,1.626794142777772,1.252075098191645,1.0342680403327502,n1
63,1.2158202403933142e-05,0.40646558409846567,1.248588236794352,1.6718145751821412,1.252075098191645,1.0342680403327502,n1
64,9.852689734880511e-05,0.4188417720172199,1.2421490265946433,1.68144790097214,1.252075098191645,1.0342680403327502,n1
65,0.00014782101916028593,0.6193716030104861,1.2399169314235716,1.8212696940860864,1.252075098191645,1.0342680403327502,n1
66,0.00010597340712190726,0.5732825848426663,1.2417807595959942,1.7914223078652434,1.252075098191645,1.0342680403327502,n1
67,0.0001238330143248092,0.5801502673871982,1.2409470698701135,1.795943999902959,1.252075098191645,1.0342680403327502,n1
68,7.532109582591661e-05,0.6298961298844119,1.2433963254773774,1.8279279989324089,1.252075098191645,1.0342680403327502,n1
69,2.12621495349496e-05,0.6358691052617511,1.2474640083492163,1.831682051535056,1.252075098191645,1.0342680403327502,n1
70,5.032201890783828e-05,0.38017911650168973,1.2449812967489884,1.650854706180861,1.252075098191645,1.0342680403327502,n1
71,8.989510049996142e-06,0.600779583523552,1.2490768470263829,1.809367765222104,1.252075098191645,1.0342680403327502,n1
72,2.597017429731561e-06,0.5427874015442404,1.250463571763152,1.771009108513587,1.252075098191645,1.0342680403327502,n1
73,6.5196095867522e-05,0.34745686397021075,1.2440006882523664,1.6237227578218978,1.252075098191645,1.0342680403327502,n1
74,6.584470936622729e-05,0.3989022574305943,1.2439606228933755,1.6658551344303056,1.252075098191645,1.0342680403327502,n1
75,5.6526956480317164e-05,0.36001979651101246,1.2445566570978865,1.6342845371984718,1.252075098191645,1.0342680403327502,n1
76,0.00012544190682391938,0.5689312542928413,1.2408750130659008,1.788543357635949,1.252075098191645,1.0342680403327502,n1
77,8.735798988708444e-05,0.6234666570699784,1.2427285485669395,1.823867088628769,1.252075098191645,1.0342680403327502,n1
78,5.714821513499666e-05,0.43283462619623486,1.2445154543418995,1.6921697246262584,1.252075098191645,1.0342680403327502,n1
79,8.474552525496298e-05,0.32333920326381654,1.2428693649098819,1.6028972721383412,1.252075098191645,1.0342680403327502,n1
80,9.636547321652969e-05,0.6093600801528436,1.2422585064604723,1.8148832337237344,1.252075098191645,1.0342680403327502,n1
81,3.066369385770781e-05,0.6294058329126844,1.246537617369312,1.8276190552767562,1.252075098191645,1.0342680403327502,n1
82,4.5151229338175446e-05,0.5825294018318876,1.2453556317442123,1.7975041779938856,1.252075098191645,1.0342680403327502,n1
83,0.00010850173467081774,0.6536404886480316,1.2416586815971142,1.8427483979469792,1.252075098191645,1.0342680403327502,n1
84,3.614586824341269e-05,0.46530732066917213,1.2460629547932045,1.716402426410136,1.252075098191645,1.0342680403327502,n1
85,8.40402202811227e-05,0.36036880803287574,1.2429077528681,1.634575301685531,1.252075098191645,1.0342680403327502,n1
86,0.00010933697814274207,0.40757888900247624,1.2416186658104387,1.6726870947182504,1.252075098191645,1.0342680403327502,n1
87,0.00014295923668433225,0.5491209321623807,1.2401185419698757,1.7752949846218096,1.252075098191645,1.0342680403327502,n1
88,5.411541444342729e-05,0.470659475890765,1.2447187801966542,1.7203143039992503,1.252075098191645,1.0342680403327502,n1
89,0.0001085601163004025,0.3212689617908634,1.2416558795884867,1.6010739698984733,1.252075098191645,1.0342680403327502,n1
90,0.00012749379949022024,0.43724033453991973,1.240783782967535,1.6955095503273359,1.252075098191645,1.0342680403327502,n1
91,8.547105457041882e-06,0.3993505972940557,1.2491515548865029,1.666209965903491,1.252075098191645,1.0342680403327502,n1
92,2.3328960791796767e-05,0.3218467121015364,1.2472450918985025,1.6015833954056906,1.252075098191645,1.0342680403327502,n1
93,5.749709240287241e-05,0.5731484384533994,1.2444924144712943,1.791333716779252,1.252075098191645,1.0342680403327502,n1
94,3.172466420275564e-06,0.32400584109715175,1.2502939563050242,1.6034831500207765,1.252075098191645,1.0342680403327502,n1
95,3.48041587716986e-05,0.33595403330451556,1.2461755932317609,1.6138834587823594,1.252075098191645,1.0342680403327502,n1
96,5.9601679240910277e-05,0.3977940847547147,1.2443548858084972,1.6649772322387464,1.252075098191645,1.0342680403327502,n1
97,5.747688645398443e-05,0.49648179966437983,1.2444937469628743,1.7388826865503688,1.252075098191645,1.0342680403327502,n1
98,4.952120751808002e-05,0.4265626222376649,1.2450379675606222,1.6873856577935449,1.252075098191645,1.0342680403327502,n1
99,3.615870308897848e-05,0.38614192762149174,1.2460618874778102,1.6556712328104617,1.252075098191645,1.0342680403327502,n1
100,0.00013481137640785457,0.5868701731950219,1.2404642680573328,1.8003425622919536,1.252075098191645,1.0342680403327502,n1
0,209.02477449733792,0.9501500322210684,1,0,15.45768911331745,0.974756396347861,n2
1,91.20347510123882,1.444630231131942e-06,5.907638061033025,0.9759583240624645,15.45768911331745,0.974756396347861,n2
2,19.272704761997257,0.09519206503011206,11.067620234359255,0.6662242828975558,15.45768911331745,0.974756396347861,n2
3,18.29233512862716,0.005423495536410232,11.180735158850888,0.9011120107070654,15.45768911331745,0.974756396347861,n2
4,3.074931434377941,0.0025587521695364795,13.704140872071164,0.9241722864956903,15.45768911331745,0.974756396347861,n2
5,1.5134003643561595,0.002702169347847285,14.22748572998762,0.9227740017526975,15.45768911331745,0.974756396347861,n2
6,0.7862013876480702,0.0014529419792523532,14.571009132914108,1.0128738723825141,15.45768911331745,0.974756396347861,n2
7,0.019192477219224895,0.00018934684995407925,15.59622602976655,0.9609960602344487,15.45768911331745,0.974756396347861,n2
8,0.3116521495478376,0.0003374797707903982,14.899430974507242,0.9563857738545867,15.45768911331745,0.974756396347861,n2
9,0.4181488303515105,0.00010295376881395041,14.811044829068752,0.9646097826854636,15.45768911331745,0.974756396347861,n2
10,0.17713175341084517,0.00016703196723659886,15.036818879859624,0.9618323115742069,15.45768911331745,0.974756396347861,n2
11,0.007979998302332644,0.00025363077461531495,15.547019949551824,0.99068218595514,15.45768911331745,0.974756396347861,n2
12,0.02262517002707095,0.010811344508667444,15.60810576807041,1.0787340117690056,15.45768911331745,0.974756396347861,n2
13,0.3862492994749572,0.004153505371449955,16.079178694465,1.039204091197638,15.45768911331745,0.974756396347861,n2
14,0.5492187549376404,0.0049558257071708285,16.198782059537855,1.0451540220689806,15.45768911331745,0.974756396347861,n2
15,0.6446985900080393,0.0008562907650461198,16.260620361935935,1.0040188426749561,15.45768911331745,0.974756396347861,n2
16,0.8340272488352386,0.007035683614820146,16.370940036577448,1.058635378308899,15.45768911331745,0.974756396347861,n2
17,0.9589894963396107,0.0020738573562480993,16.43696920416971,1.02029602037187,15.45768911331745,0.974756396347861,n2
18,1.5144452449974608,0.0060378049125965295,16.6883171013778,1.052459709743086,15.45768911331745,0.974756396347861,n2
19,0.7073988780065471,0.014337785451939915,16.298759192446738,1.0944968884628508,15.45768911331745,0.974756396347861,n2
20,1.2266696954603147,0.0008215257543596695,16.565240329045334,1.00341866692016,15.45768911331745,0.974756396347861,n2
21,0.0713108676260856,0.007390315526894575,15.724730060788218,1.0607233407328662,15.45768911331745,0.974756396347861,n2
22,0.08880543493153345,1.3136729183935058e-05,15.755691520910968,0.9783808589540877,15.45768911331745,0.974756396347861,n2
23,0.033649016071446804,1.1717624088208645e-06,15.641125794685836,0.9758388760977044,15.45768911331745,0.974756396347861,n2
24,0.17484201346976458,0.0019527846272816933,15.875830253926413,1.0189467191265158,15.45768911331745,0.974756396347861,n2
25,0.3582066923312418,0.0012057742217257642,16.056192824526697,1.0094806561920358,15.45768911331745,0.974756396347861,n2
26,0.07304677658094381,3.7014005673556726e-05,15.187417441511203,0.9686724826672146,15.45768911331745,0.974756396347861,n2
27,0.10835007473908968,0.0038483543552286135,15.786854838658181,1.036791502176969,15.45768911331745,0.974756396347861,n2
28,0.8863201442496168,0.004564810832587663,16.3991348867158,1.0423197801632655,15.45768911331745,0.974756396347861,n2
29,0.42340858085389094,1.4357882991508998e-05,16.108387646321706,0.9785455760732777,15.45768911331745,0.974756396347861,n2
30,0.9940407847615927,0.014606743618136592,16.454705053391425,1.0956147581526472,15.45768911331745,0.974756396347861,n2
31,2.186914317917223,0.0007912394936445541,16.936511049155982,1.002885375953324,15.45768911331745,0.974756396347861,n2
32,0.27321413009851897,0.004733088088971212,15.980388003787402,1.0435538388073828,15.45768911331745,0.974756396347861,n2
33,1.9596790773520296,0.013645066947182925,16.857574493393987,1.0915684973784603,15.45768911331745,0.974756396347861,n2
34,1.510944234789387,0.0012254655831343449,16.686893829704996,1.009763046903639,15.45768911331745,0.974756396347861,n2
35,0.8377818161003321,0.0011592213754217048,16.37299333383669,1.0088037365585398,15.45768911331745,0.974756396347861,n2
36,0.13000785577386695,0.005329946257132544,15.818255134697539,1.04776287727341,15.45768911331745,0.974756396347861,n2
37,0.23731607988509373,0.00094392406620464,15.944840095955373,1.0054797435972191,15.45768911331745,0.974756396347861,n2
38,0.7010388643490901,0.008030122311576548,16.29496974987194,1.064367346078218,15.45768911331745,0.974756396347861,n2
39,0.9268325954140763,0.0017523486455116692,16.420410565978642,1.016617459945334,15.45768911331745,0.974756396347861,n2
40,0.4621751874610123,0.00434952225555613,16.13752378988302,1.0407073042684964,15.45768911331745,0.974756396347861,n2
41,1.38507582545831,0.006936146012466287,16.6345815576208,1.0580399242058132,15.45768911331745,0.974756396347861,n2
42,1.5888324218778231,0.0085773738153635,16.718178074743857,1.0673705087463692,15.45768911331745,0.974756396347861,n2
43,0.9584463736046123,0.00013249109805442844,16.436691857749054,0.9632459185969409,15.45768911331745,0.974756396347861,n2
44,0.3648924482164732,0.011175456576272343,16.061752394949824,1.0804704284167985,15.45768911331745,0.974756396347861,n2
45,2.188569668362213,0.008750631482650298,16.93707062880364,1.0683012063730586,15.45768911331745,0.974756396347861,n2
46,1.7223838102330924,0.006552477258977447,16.77008532263577,1.0557037697393272,15.45768911331745,0.974756396347861,n2
47,1.9298467976653857,0.0071784993447322875,16.846878372441413,1.0594824215392524,15.45768911331745,0.974756396347861,n2
48,0.545970915924225,0.00019651837444141306,16.19658756095706,0.9887748974960371,15.45768911331745,0.974756396347861,n2
49,0.5244255411668114,0.0075344479846223555,16.181861427871667,1.061557594407694,15.45768911331745,0.974756396347861,n2
50,1.9363323770671355,0.006291599088493424,16.849210718276257,1.054075997257683,15.45768911331745,0.974756396347861,n2
51,1.263887335832734,0.006450928052429339,16.581916552865486,1.0550740659631415,15.45768911331745,0.974756396347861,n2
52,2.2331219628144754,0.013491593223794288,16.952052510491804,1.0909097140955444,15.45768911331745,0.974756396347861,n2
53,2.9065798757922394,0.001697156960897731,17.162558573361895,1.015952961264098,15.45768911331745,0.974756396347861,n2
54,2.4876531302570317,0.013395814645768483,17.034918687684172,1.0904966859870722,15.45768911331745,0.974756396347861,n2
55,1.570359019411961,0.009958418282447227,16.710828778084295,1.074548271179669,15.45768911331745,0.974756396347861,n2
56,1.8474396200345002,0.0065878480398233,16.816894623913438,1.0559219557916504,15.45768911331745,0.974756396347861,n2
57,1.0940706249852883,0.002267442677237564,16.50366742331498,1.022374068248507,15.45768911331745,0.974756396347861,n2
58,1.8891146589459717,0.009445111572455664,16.832139788658683,1.0719423602133065,15.45768911331745,0.974756396347861,n2
59,1.9058124717230218,0.0045044902091915815,16.838200783577076,1.0418718953714963,15.45768911331745,0.974756396347861,n2
60,1.2557652129631716,0.004770242528222262,16.578298417652896,1.0438233387170022,15.45768911331745,0.974756396347861,n2
61,0.7283683465309686,0.003018043104394744,16.31113410072494,1.0296931154380538,15.45768911331745,0.974756396347861,n2
62,0.6466746396135951,0.0035816177921869077,16.261849942762403,1.034603015234703,15.45768911331745,0.974756396347861,n2
63,1.4021719757025353,0.001865541024205898,16.64182254148445,1.0179483055926015,15.45768911331745,0.974756396347861,n2
64,2.0789225680025902,0.02247002676609652,16.899536042780696,1.1246564522721219,15.45768911331745,0.974756396347861,n2
65,2.8701502415837687,0.0016473554432343135,17.15184088974829,1.0153440230736788,15.45768911331745,0.974756396347861,n2
66,0.3267842381642962,0.0016284182888255522,16.029339564348756,1.0151100614704438,15.45768911331745,0.974756396347861,n2
67,1.249009279133072,0.008007819844323232,16.575279950400983,1.0642428190293116,15.45768911331745,0.974756396347861,n2
68,1.8157751309328625,0.012710783252873874,16.805196119211246,1.087498505840605,15.45768911331745,0.974756396347861,n2
69,1.3097938592346587,0.00296945827676639,16.602151370989,1.0292491323478674,15.45768911331745,0.974756396347861,n2
70,1.2712967675887197,0.007394535157818456,16.58520708106285,1.060747879401815,15.45768911331745,0.974756396347861,n2
71,0.9023985743004982,9.64660219708011e-06,16.407635729870453,0.9716504983783392,15.45768911331745,0.974756396347861,n2
72,0.3396681570442673,0.0072179384512114746,16.04049968034954,1.0597148476709135,15.45768911331745,0.974756396347861,n2
73,1.9157022962774468,0.0027973309473301095,16.841778090326315,1.0276461963789645,15.45768911331745,0.974756396347861,n2
74,2.648518484387402,0.00872184711256636,17.085116065406975,1.0681472262647558,15.45768911331745,0.974756396347861,n2
75,2.680101021882997,0.004406677312585512,17.094790521869466,1.0411392052111919,15.45768911331745,0.974756396347861,n2
76,1.8771972062326796,0.01417990201388748,16.827797578451754,1.093835790089547,15.45768911331745,0.974756396347861,n2
77,3.1594091685083963,0.006334361487077784,17.235161804671215,1.0543450983543505,15.45768911331745,0.974756396347861,n2
78,1.2025233033273,0.008748259851581047,16.55428534864169,1.0682885290701563,15.45768911331745,0.974756396347861,n2
79,3.639992444043566,0.020579888412635527,17.365565535951674,1.1182133181489213,15.45768911331745,0.974756396347861,n2
80,4.873296244866538,0.014001910434764018,17.66524347162135,1.0930860647948064,15.45768911331745,0.974756396347861,n2
81,1.4114908263947357,0.00025203256813999383,16.645750907331017,0.9906319299810966,15.45768911331745,0.974756396347861,n2
82,0.7157041161974687,0.008434888407708034,16.30368208976434,1.0665980448941934,15.45768911331745,0.974756396347861,n2
83,1.2882420863096284,0.003336057773831514,16.59269664030114,1.0325150127945135,15.45768911331745,0.974756396347861,n2
84,0.7773543247966662,4.492991015651074e-05,16.339366109045855,0.9814593740560524,15.45768911331745,0.974756396347861,n2
85,0.7822538340005966,0.0026991978816607925,16.342140261770883,1.0267102016142782,15.45768911331745,0.974756396347861,n2
86,1.1093181580822191,0.009447684227627467,16.510930851040666,1.0719555950463455,15.45768911331745,0.974756396347861,n2
87,1.187234749502305,0.004038417642686315,16.54729213713039,1.0383049419070343,15.45768911331745,0.974756396347861,n2
88,0.45631171858069913,0.008208876596795527,16.133197602220957,1.0653592472786984,15.45768911331745,0.974756396347861,n2
89,1.3286081379130692,0.0027883312923886474,16.610341766076758,1.027561048532954,15.45768911331745,0.974756396347861,n2
90,0.8675435543344174,0.005691659357819683,16.389109294725614,1.0501994832267771,15.45768911331745,0.974756396347861,n2
91,0.42122299320622736,0.0005545948034028437,16.106706057014783,0.998306232937588,15.45768911331745,0.974756396347861,n2
92,0.44918722208651,0.008221378464195966,16.127903423882742,1.0654282137124422,15.45768911331745,0.974756396347861,n2
93,1.8019823673452366,0.006660560343740501,16.80006848121061,1.0563686524356601,15.45768911331745,0.974756396347861,n2
94,1.8712688036453737,0.019195415896581674,16.825632388327556,1.1133039185075218,15.45768911331745,0.974756396347861,n2
95,1.0003918983225502,0.012019167407664299,16.45788504328445,1.084388359787655,15.45768911331745,0.974756396347861,n2
96,0.8246421602925706,0.0026734109440688697,16.36578721390602,1.026461434246202,15.45768911331745,0.974756396347861,n2
97,1.535917315978574,0.0137664643826555,16.697010425963438,1.0920869737037042,15.45768911331745,0.974756396347861,n2
98,0.962297347090879,0.003411122835683813,16.438656669911897,1.0331612149477318,15.45768911331745,0.974756396347861,n2
99,1.9593164505885658,0.007369708207936407,16.857444967239328,1.0606034010011185,15.45768911331745,0.974756396347861,n2
100,1.8000884332090525,0.019362203982165205,16.799362856523693,1.1139045331739257,15.45768911331745,0.974756396347861,n2
0,228.01029852138018,1.1054879784473264,1,0,16.100009884810678,1.0514218841394383,n3
1,123.47022345938603,0.14773132017771987,4.988294290025773,1.4357802067730452,16.100009884810678,1.0514218841394383,n3
2,8.546091735520388,0.7802676865239287,19.02337981273981,0.1680942628550539,16.100009884810678,1.0514218841394383,n3
3,76.27958870848892,0.11733727225191957,7.3661912063351,1.3939671691046813,16.100009884810678,1.0514218841394383,n3
4,17.599334918217096,0.5567079347164674,20.295166010417578,0.3052932526579306,16.100009884810678,1.0514218841394383,n3
5,72.97092401383034,0.0831884291161319,7.557707852347161,1.3398459280680468,16.100009884810678,1.0514218841394383,n3
6,22.159830427323865,0.2795493340496303,20.80743279202051,0.5226976327099901,16.100009884810678,1.0514218841394383,n3
7,47.8021560320374,0.04213079912431502,9.186099556202315,1.2566797685782949,16.100009884810678,1.0514218841394383,n3
8,5.4118286949477135,0.1968370226824455,18.42634363020228,0.6077586980596763,16.100009884810678,1.0514218841394383,n3
9,23.658415162667964,0.025127646983566426,11.236018194576415,1.2099389084099135,16.100009884810678,1.0514218841394383,n3
10,0.8854762106024148,0.13304291819223474,17.04100733996261,0.6866713965561662,16.100009884810678,1.0514218841394383,n3
11,30.85500850494665,0.014758088102424844,10.545281403152313,1.1729047557815955,16.100009884810678,1.0514218841394383,n3
12,8.670058343252453,0.11796348203296349,19.04450616486478,0.7079637614622136,16.100009884810678,1.0514218841394383,n3
13,11.884726970187037,0.011428220802880517,12.652586648509827,1.158324740990322,16.100009884810678,1.0514218841394383,n3
14,1.819692982199826,0.12177357939124353,17.448969847967415,0.7024611708904487,16.100009884810678,1.0514218841394383,n3
15,13.329559517553133,0.01052056169568454,12.449042955687226,1.1539916735302942,16.100009884810678,1.0514218841394383,n3
16,0.07674738142343288,0.05753804099108127,16.377043062288454,0.8115510001391468,16.100009884810678,1.0514218841394383,n3
17,11.306187320940426,0.001868236258856238,12.73754243947527,1.0946449828119795,16.100009884810678,1.0514218841394383,n3
18,0.3321379057289408,0.04914153718298795,16.676323953465037,0.829742978550774,16.100009884810678,1.0514218841394383,n3
19,5.429921785268814,0.0014331279389694293,13.769790627901832,1.0892785604194477,16.100009884810678,1.0514218841394383,n3
20,0.0039726593079987185,0.03814220188715577,16.03698084937463,0.8561215976901968,16.100009884810678,1.0514218841394383,n3
21,7.896922530226988,2.8062845198873027e-09,13.289863530930335,1.0514748585155071,16.100009884810678,1.0514218841394383,n3
22,2.300985647789763,0.035476072853031726,14.58310987235443,0.8630709540832484,16.100009884810678,1.0514218841394383,n3
23,3.888168177784151,3.858036728545303e-05,14.128166032528213,1.0452105745121976,16.100009884810678,1.0514218841394383,n3
24,0.0671457891382468,0.031601226677604136,16.359134930181146,0.8736545455262832,16.100009884810678,1.0514218841394383,n3
25,11.235895849288443,0.00033881241077663246,12.748011100609162,1.0330150264288829,16.100009884810678,1.0514218841394383,n3
26,0.7446639433155032,0.02695681007553304,16.96294901552356,0.887236592241738,16.100009884810678,1.0514218841394383,n3
27,2.0802876215645023,0.00048682540674637614,14.657689663235558,1.0293577637910905,16.100009884810678,1.0514218841394383,n3
28,0.4168599925932167,0.02147452140825127,16.745656841431103,0.9048800081849819,16.100009884810678,1.0514218841394383,n3
29,3.5893337871078868,0.0007267922202842538,14.205456167676248,1.0244627999509082,16.100009884810678,1.0514218841394383,n3
30,0.09320914597880238,0.02011813598020216,16.40531161421751,0.9095834691024598,16.100009884810678,1.0514218841394383,n3
31,2.801754663069379,0.0008153667774490727,14.426165607982819,1.0228672561879297,16.100009884810678,1.0514218841394383,n3
32,0.9397795006524841,0.01651807239788377,15.130587633852674,0.9228992308915234,16.100009884810678,1.0514218841394383,n3
33,7.306691633023591,0.004143837141591857,13.396920608996135,0.9870492413352792,16.100009884810678,1.0514218841394383,n3
34,1.1643475469376476,0.005958894050440858,15.020960512938544,0.9742280109988783,16.100009884810678,1.0514218841394383,n3
35,1.753793144195038,0.012012016610585392,14.775701331566745,0.9418225382901797,16.100009884810678,1.0514218841394383,n3
36,0.38900485878547447,0.002183006563237852,15.476307344503622,1.0046992283583522,16.100009884810678,1.0514218841394383,n3
37,4.3070461309902806,0.013914334608537813,18.175352297760956,0.9334628462977459,16.100009884810678,1.0514218841394383,n3
38,1.6573146769830303,0.009060448826154465,14.812642541360088,0.9562354942186388,16.100009884810678,1.0514218841394383,n3
